,Resume_ID,Name,Skills,Experience (Years),Education,Certifications,Job Role,Recruiter Decision,Salary Expectation ($),Projects Count,AI Score (0-100),Skills_List,Hire_Flag,Has_Certification,AI_Norm,Exp_Norm,Proj_Norm,Resume_Strength_Score
900,901,Benjamin Gray,"networking, ethical hacking, cybersecurity, linux",2,MBA,None,Cybersecurity Analyst,Reject,60745,0,40,"['networking', 'ethical hacking', 'cybersecurity', 'linux']",0,0,0.29411764705882354,0.2,0.0,0.15294117647058825
901,902,John Wilson,"pytorch, nlp, python, tensorflow",7,M.Tech,AWS Certified,AI Researcher,Hire,112353,10,100,"['pytorch', 'nlp', 'python', 'tensorflow']",1,1,1.0,0.7000000000000001,1.0,0.925
902,903,Lisa White,"deep learning, machine learning, sql, python",6,PhD,Deep Learning Specialization,Data Scientist,Hire,48306,10,100,"['deep learning', 'machine learning', 'sql', 'python']",1,1,1.0,0.6000000000000001,1.0,0.9
903,904,James Grimes,"pytorch, python",9,PhD,Deep Learning Specialization,AI Researcher,Hire,97435,7,100,"['pytorch', 'python']",1,1,1.0,0.9,0.7000000000000001,0.9
904,905,Stacy Flores,"deep learning, machine learning",4,PhD,AWS Certified,Data Scientist,Reject,103828,0,60,"['deep learning', 'machine learning']",0,1,0.5294117647058822,0.4,0.0,0.43529411764705883
905,906,Amber Hunt,"linux, ethical hacking",10,MBA,Google ML,Cybersecurity Analyst,Hire,41917,9,100,"['linux', 'ethical hacking']",1,1,1.0,1.0,0.9,0.975
906,907,Brandon Lucero,"python, tensorflow, nlp",6,B.Tech,None,AI Researcher,Hire,56712,5,100,"['python', 'tensorflow', 'nlp']",1,0,1.0,0.6000000000000001,0.5,0.625
907,908,Joshua Jensen DDS,"python, deep learning, machine learning",0,B.Tech,AWS Certified,Data Scientist,Reject,72251,6,55,"['python', 'deep learning', 'machine learning']",0,1,0.4705882352941177,0.0,0.6000000000000001,0.4647058823529412
908,909,Amy Anderson,"python, tensorflow",5,B.Tech,Google ML,AI Researcher,Hire,88058,0,70,"['python', 'tensorflow']",1,1,0.6470588235294117,0.5,0.0,0.5014705882352941
909,910,Colin Morris,"networking, linux, ethical hacking",3,MBA,AWS Certified,Cybersecurity Analyst,Hire,102914,6,85,"['networking', 'linux', 'ethical hacking']",1,1,0.8235294117647058,0.30000000000000004,0.6000000000000001,0.663235294117647
910,911,Erin Hull,"machine learning, deep learning",6,PhD,AWS Certified,Data Scientist,Hire,117600,0,80,"['machine learning', 'deep learning']",1,1,0.7647058823529411,0.6000000000000001,0.0,0.5676470588235294
911,912,Ann Long,"nlp, pytorch, tensorflow",6,M.Tech,Deep Learning Specialization,AI Researcher,Hire,64149,0,85,"['nlp', 'pytorch', 'tensorflow']",1,1,0.8235294117647058,0.6000000000000001,0.0,0.5882352941176471
912,913,Krystal Cole,"pytorch, python, nlp",10,M.Tech,None,AI Researcher,Hire,89696,3,100,"['pytorch', 'python', 'nlp']",1,0,1.0,1.0,0.30000000000000004,0.675
913,914,Laura Vasquez,"deep learning, sql, machine learning",3,B.Tech,None,Data Scientist,Reject,94832,3,60,"['deep learning', 'sql', 'machine learning']",0,0,0.5294117647058822,0.30000000000000004,0.30000000000000004,0.3352941176470588
914,915,John Holland,"linux, networking, cybersecurity, ethical hacking",3,MBA,AWS Certified,Cybersecurity Analyst,Hire,114989,9,100,"['linux', 'networking', 'cybersecurity', 'ethical hacking']",1,1,1.0,0.30000000000000004,0.9,0.8
915,916,Marcus Edwards,"sql, python",7,PhD,None,Data Scientist,Hire,72691,1,85,"['sql', 'python']",1,0,0.8235294117647058,0.7000000000000001,0.1,0.4882352941176471
916,917,Amy Carter,"tensorflow, python, nlp, pytorch",0,M.Tech,None,AI Researcher,Reject,113643,4,40,"['tensorflow', 'python', 'nlp', 'pytorch']",0,0,0.29411764705882354,0.0,0.4,0.20294117647058824
917,918,Michael Jimenez,"deep learning, machine learning, python, sql",5,B.Tech,None,Data Scientist,Hire,92538,1,75,"['deep learning', 'machine learning', 'python', 'sql']",1,0,0.7058823529411764,0.5,0.1,0.39705882352941174
918,919,Shannon Frazier,"deep learning, python",5,MBA,AWS Certified,Data Scientist,Hire,100800,3,85,"['deep learning', 'python']",1,1,0.8235294117647058,0.5,0.30000000000000004,0.638235294117647
919,920,Kelly Harrell,"cybersecurity, networking, ethical hacking",4,MBA,None,Cybersecurity Analyst,Hire,112115,9,100,"['cybersecurity', 'networking', 'ethical hacking']",1,0,1.0,0.4,0.9,0.6749999999999999
920,921,Jonathan Myers,"java, sql, react, c++",9,B.Sc,Google ML,Software Engineer,Hire,108502,9,100,"['java', 'sql', 'react', 'c++']",1,1,1.0,0.9,0.9,0.95
921,922,Gary Fisher,"ethical hacking, networking",6,PhD,AWS Certified,Cybersecurity Analyst,Hire,66054,2,90,"['ethical hacking', 'networking']",1,1,0.8823529411764706,0.6000000000000001,0.2,0.6588235294117647
922,923,Michael Padilla,"tensorflow, python",7,B.Sc,Deep Learning Specialization,AI Researcher,Hire,98529,1,95,"['tensorflow', 'python']",1,1,0.9411764705882353,0.7000000000000001,0.1,0.6794117647058824
923,924,Kerry Sanders,"python, machine learning, deep learning, sql",1,PhD,Google ML,Data Scientist,Hire,113545,6,70,"['python', 'machine learning', 'deep learning', 'sql']",1,1,0.6470588235294117,0.1,0.6000000000000001,0.551470588235294
924,925,Amy Reynolds,"cybersecurity, networking, ethical hacking",8,PhD,Deep Learning Specialization,Cybersecurity Analyst,Hire,54594,2,100,"['cybersecurity', 'networking', 'ethical hacking']",1,1,1.0,0.8,0.2,0.7500000000000001
925,926,Colleen Conner,"c++, react, sql, java",5,PhD,Deep Learning Specialization,Software Engineer,Hire,101120,5,100,"['c++', 'react', 'sql', 'java']",1,1,1.0,0.5,0.5,0.75
926,927,John Walker,"machine learning, sql",5,B.Sc,Deep Learning Specialization,Data Scientist,Hire,108012,7,100,"['machine learning', 'sql']",1,1,1.0,0.5,0.7000000000000001,0.8
927,928,Bianca Montoya,"c++, sql, java, react",7,B.Sc,None,Software Engineer,Hire,117476,10,100,"['c++', 'sql', 'java', 'react']",1,0,1.0,0.7000000000000001,1.0,0.775
928,929,Melinda Lambert,"sql, c++, java",1,M.Tech,None,Software Engineer,Reject,48157,5,50,"['sql', 'c++', 'java']",0,0,0.411764705882353,0.1,0.5,0.29411764705882354
929,930,David Levy,"pytorch, tensorflow, nlp, python",1,M.Tech,None,AI Researcher,Reject,63713,0,30,"['pytorch', 'tensorflow', 'nlp', 'python']",0,0,0.1764705882352941,0.1,0.0,0.08676470588235294
930,931,Mark Sanford,"python, machine learning",2,B.Sc,Deep Learning Specialization,Data Scientist,Reject,71635,1,45,"['python', 'machine learning']",0,1,0.35294117647058826,0.2,0.1,0.34852941176470587
931,932,Debbie Wong,"linux, cybersecurity",9,B.Sc,None,Cybersecurity Analyst,Hire,62823,7,100,"['linux', 'cybersecurity']",1,0,1.0,0.9,0.7000000000000001,0.75
932,933,Peter Brown,"sql, java, c++",1,M.Tech,Deep Learning Specialization,Software Engineer,Hire,82007,10,85,"['sql', 'java', 'c++']",1,1,0.8235294117647058,0.1,1.0,0.7132352941176471
933,934,Kristina Evans,"machine learning, deep learning, python",10,M.Tech,Google ML,Data Scientist,Hire,47998,10,100,"['machine learning', 'deep learning', 'python']",1,1,1.0,1.0,1.0,1.0
934,935,Maria Green,"python, sql, machine learning",3,PhD,Google ML,Data Scientist,Reject,55365,1,60,"['python', 'sql', 'machine learning']",0,1,0.5294117647058822,0.30000000000000004,0.1,0.43529411764705883
935,936,Eddie May,"machine learning, sql",2,MBA,Deep Learning Specialization,Data Scientist,Hire,90929,7,75,"['machine learning', 'sql']",1,1,0.7058823529411764,0.2,0.7000000000000001,0.6220588235294118
936,937,Samuel Arnold,"ethical hacking, linux",9,MBA,AWS Certified,Cybersecurity Analyst,Hire,46896,8,100,"['ethical hacking', 'linux']",1,1,1.0,0.9,0.8,0.9249999999999999
937,938,Jacob Morrow,"pytorch, tensorflow",5,PhD,AWS Certified,AI Researcher,Hire,43681,4,90,"['pytorch', 'tensorflow']",1,1,0.8823529411764706,0.5,0.4,0.6838235294117647
938,939,William Johnston,"sql, c++, java, react",3,M.Tech,Google ML,Software Engineer,Reject,44121,0,60,"['sql', 'c++', 'java', 'react']",0,1,0.5294117647058822,0.30000000000000004,0.0,0.4102941176470588
939,940,Amy Lawson,"networking, linux, cybersecurity",1,PhD,Google ML,Cybersecurity Analyst,Hire,48456,8,75,"['networking', 'linux', 'cybersecurity']",1,1,0.7058823529411764,0.1,0.8,0.6220588235294118
940,941,Donald Cantu,"linux, cybersecurity, networking, ethical hacking",6,B.Tech,AWS Certified,Cybersecurity Analyst,Hire,109463,6,100,"['linux', 'cybersecurity', 'networking', 'ethical hacking']",1,1,1.0,0.6000000000000001,0.6000000000000001,0.8
941,942,Mr. Matthew Brewer,"nlp, tensorflow, python",2,MBA,None,AI Researcher,Reject,94281,2,45,"['nlp', 'tensorflow', 'python']",0,0,0.35294117647058826,0.2,0.2,0.22352941176470587
942,943,Leslie Conway,"machine learning, deep learning, sql, python",2,PhD,AWS Certified,Data Scientist,Hire,80720,6,80,"['machine learning', 'deep learning', 'sql', 'python']",1,1,0.7647058823529411,0.2,0.6000000000000001,0.6176470588235293
943,944,Michael Wilson,"java, react, sql, c++",3,PhD,None,Software Engineer,Hire,78794,4,70,"['java', 'react', 'sql', 'c++']",1,0,0.6470588235294117,0.30000000000000004,0.4,0.401470588235294
944,945,Kristin Hernandez,"ethical hacking, cybersecurity, networking",3,B.Sc,Deep Learning Specialization,Cybersecurity Analyst,Reject,50972,1,60,"['ethical hacking', 'cybersecurity', 'networking']",0,1,0.5294117647058822,0.30000000000000004,0.1,0.43529411764705883
945,946,Kyle Orozco,"sql, java, react",4,PhD,AWS Certified,Software Engineer,Hire,79539,5,90,"['sql', 'java', 'react']",1,1,0.8823529411764706,0.4,0.5,0.6838235294117647
946,947,Theresa Hansen,"cybersecurity, networking, linux, ethical hacking",1,B.Sc,None,Cybersecurity Analyst,Hire,99954,8,70,"['cybersecurity', 'networking', 'linux', 'ethical hacking']",1,0,0.6470588235294117,0.1,0.8,0.45147058823529407
947,948,Jeffery Hicks,"python, deep learning, machine learning, sql",2,B.Tech,Deep Learning Specialization,Data Scientist,Hire,42356,3,65,"['python', 'deep learning', 'machine learning', 'sql']",1,1,0.588235294117647,0.2,0.30000000000000004,0.4808823529411764
948,949,Alan Lewis,"pytorch, tensorflow, nlp, python",10,B.Sc,Google ML,AI Researcher,Hire,50188,3,100,"['pytorch', 'tensorflow', 'nlp', 'python']",1,1,1.0,1.0,0.30000000000000004,0.8250000000000001
949,950,Elizabeth Fry,"linux, ethical hacking, networking",5,B.Sc,AWS Certified,Cybersecurity Analyst,Hire,45733,0,75,"['linux', 'ethical hacking', 'networking']",1,1,0.7058823529411764,0.5,0.0,0.5220588235294117
950,951,Rita Russell,"deep learning, machine learning",7,M.Tech,AWS Certified,Data Scientist,Hire,87562,9,100,"['deep learning', 'machine learning']",1,1,1.0,0.7000000000000001,0.9,0.9
951,952,Joshua Hatfield,"nlp, pytorch, tensorflow, python",0,MBA,Deep Learning Specialization,AI Researcher,Hire,70137,9,75,"['nlp', 'pytorch', 'tensorflow', 'python']",1,1,0.7058823529411764,0.0,0.9,0.6220588235294118
952,953,Mary Thomas,"sql, machine learning, python, deep learning",6,B.Sc,Deep Learning Specialization,Data Scientist,Hire,53286,5,100,"['sql', 'machine learning', 'python', 'deep learning']",1,1,1.0,0.6000000000000001,0.5,0.775
953,954,Jennifer Juarez,"networking, cybersecurity, ethical hacking, linux",4,M.Tech,Google ML,Cybersecurity Analyst,Hire,91996,8,100,"['networking', 'cybersecurity', 'ethical hacking', 'linux']",1,1,1.0,0.4,0.8,0.7999999999999999
954,955,Megan Meadows,"sql, python, machine learning, deep learning",7,B.Sc,AWS Certified,Data Scientist,Hire,55431,2,100,"['sql', 'python', 'machine learning', 'deep learning']",1,1,1.0,0.7000000000000001,0.2,0.7250000000000001
955,956,Michael Johnson,"deep learning, python, sql, machine learning",3,B.Sc,AWS Certified,Data Scientist,Hire,113134,5,85,"['deep learning', 'python', 'sql', 'machine learning']",1,1,0.8235294117647058,0.30000000000000004,0.5,0.638235294117647
956,957,Sarah Wood MD,"ethical hacking, linux, networking, cybersecurity",6,MBA,None,Cybersecurity Analyst,Hire,90173,4,100,"['ethical hacking', 'linux', 'networking', 'cybersecurity']",1,0,1.0,0.6000000000000001,0.4,0.6
957,958,Elizabeth Logan,"cybersecurity, networking",7,MBA,None,Cybersecurity Analyst,Hire,109418,6,100,"['cybersecurity', 'networking']",1,0,1.0,0.7000000000000001,0.6000000000000001,0.675
958,959,Jesus Johnson,"c++, sql, java",7,B.Sc,None,Software Engineer,Hire,115535,5,100,"['c++', 'sql', 'java']",1,0,1.0,0.7000000000000001,0.5,0.65
959,960,Evan Rodriguez,"machine learning, sql, python",3,M.Tech,Google ML,Data Scientist,Hire,119432,9,100,"['machine learning', 'sql', 'python']",1,1,1.0,0.30000000000000004,0.9,0.8
960,961,Phillip Morris,"sql, machine learning, python",3,B.Tech,Google ML,Data Scientist,Hire,77352,3,70,"['sql', 'machine learning', 'python']",1,1,0.6470588235294117,0.30000000000000004,0.30000000000000004,0.526470588235294
961,962,Melanie Oliver,"sql, deep learning, python",9,B.Sc,Google ML,Data Scientist,Hire,96487,0,100,"['sql', 'deep learning', 'python']",1,1,1.0,0.9,0.0,0.725
962,963,Michael Hall,"python, nlp, pytorch, tensorflow",5,B.Sc,Deep Learning Specialization,AI Researcher,Hire,48234,9,100,"['python', 'nlp', 'pytorch', 'tensorflow']",1,1,1.0,0.5,0.9,0.85
963,964,Mary Vasquez,"tensorflow, nlp",6,PhD,AWS Certified,AI Researcher,Hire,64951,8,100,"['tensorflow', 'nlp']",1,1,1.0,0.6000000000000001,0.8,0.85
964,965,Jason Jackson,"cybersecurity, linux, ethical hacking",2,PhD,None,Cybersecurity Analyst,Hire,51721,10,85,"['cybersecurity', 'linux', 'ethical hacking']",1,0,0.8235294117647058,0.2,1.0,0.588235294117647
965,966,Elizabeth Stevenson,"sql, machine learning, deep learning",8,M.Tech,None,Data Scientist,Hire,61880,8,100,"['sql', 'machine learning', 'deep learning']",1,0,1.0,0.8,0.8,0.75
966,967,Courtney Black,"ethical hacking, linux, networking, cybersecurity",6,MBA,None,Cybersecurity Analyst,Hire,56426,1,85,"['ethical hacking', 'linux', 'networking', 'cybersecurity']",1,0,0.8235294117647058,0.6000000000000001,0.1,0.4632352941176471
967,968,Adriana Johnson,"deep learning, python, machine learning, sql",6,B.Sc,AWS Certified,Data Scientist,Hire,50340,0,90,"['deep learning', 'python', 'machine learning', 'sql']",1,1,0.8823529411764706,0.6000000000000001,0.0,0.6088235294117647
968,969,Ashley Rice,"pytorch, tensorflow",0,M.Tech,AWS Certified,AI Researcher,Hire,99429,9,65,"['pytorch', 'tensorflow']",1,1,0.588235294117647,0.0,0.9,0.5808823529411764
969,970,Mark Hughes,"python, machine learning, sql",9,PhD,Google ML,Data Scientist,Hire,104274,10,100,"['python', 'machine learning', 'sql']",1,1,1.0,0.9,1.0,0.975
970,971,Chloe Blake,"c++, react, sql",0,MBA,None,Software Engineer,Reject,45815,7,50,"['c++', 'react', 'sql']",0,0,0.411764705882353,0.0,0.7000000000000001,0.31911764705882356
971,972,Jennifer Morris,"c++, sql",8,B.Sc,Google ML,Software Engineer,Hire,112514,8,100,"['c++', 'sql']",1,1,1.0,0.8,0.8,0.9
972,973,Samuel Bright,"nlp, python, pytorch, tensorflow",3,MBA,AWS Certified,AI Researcher,Hire,68738,6,90,"['nlp', 'python', 'pytorch', 'tensorflow']",1,1,0.8823529411764706,0.30000000000000004,0.6000000000000001,0.6838235294117647
973,974,Christopher Fernandez,"c++, java, sql",6,MBA,AWS Certified,Software Engineer,Hire,40595,1,90,"['c++', 'java', 'sql']",1,1,0.8823529411764706,0.6000000000000001,0.1,0.6338235294117647
974,975,Vanessa Hampton,"tensorflow, pytorch, nlp, python",1,B.Tech,AWS Certified,AI Researcher,Reject,86353,2,50,"['tensorflow', 'pytorch', 'nlp', 'python']",0,1,0.411764705882353,0.1,0.2,0.36911764705882355
975,976,Erin Wells,"cybersecurity, linux, ethical hacking, networking",7,B.Tech,AWS Certified,Cybersecurity Analyst,Hire,95709,8,100,"['cybersecurity', 'linux', 'ethical hacking', 'networking']",1,1,1.0,0.7000000000000001,0.8,0.8750000000000001
976,977,Louis Spencer,"python, nlp",3,B.Sc,None,AI Researcher,Hire,95270,7,75,"['python', 'nlp']",1,0,0.7058823529411764,0.30000000000000004,0.7000000000000001,0.4970588235294118
977,978,Sherry White,"react, c++, sql, java",7,M.Tech,Google ML,Software Engineer,Hire,67871,10,100,"['react', 'c++', 'sql', 'java']",1,1,1.0,0.7000000000000001,1.0,0.925
978,979,Hunter Higgins,"sql, deep learning, machine learning",9,B.Sc,Google ML,Data Scientist,Hire,89128,0,100,"['sql', 'deep learning', 'machine learning']",1,1,1.0,0.9,0.0,0.725
979,980,Pamela Santos,"tensorflow, nlp, python",9,MBA,Google ML,AI Researcher,Hire,57419,7,100,"['tensorflow', 'nlp', 'python']",1,1,1.0,0.9,0.7000000000000001,0.9
980,981,Juan Le,"python, sql, machine learning",3,B.Tech,AWS Certified,Data Scientist,Hire,71142,4,75,"['python', 'sql', 'machine learning']",1,1,0.7058823529411764,0.30000000000000004,0.4,0.5720588235294117
981,982,Dakota Clark,"nlp, python",10,PhD,Google ML,AI Researcher,Hire,100218,10,100,"['nlp', 'python']",1,1,1.0,1.0,1.0,1.0
982,983,Kristin Ferguson,"sql, c++, java",6,MBA,None,Software Engineer,Hire,49261,1,80,"['sql', 'c++', 'java']",1,0,0.7647058823529411,0.6000000000000001,0.1,0.4426470588235294
983,984,Lisa Williamson,"pytorch, nlp, python, tensorflow",1,M.Tech,Google ML,AI Researcher,Hire,94795,7,75,"['pytorch', 'nlp', 'python', 'tensorflow']",1,1,0.7058823529411764,0.1,0.7000000000000001,0.5970588235294118
984,985,Nicholas Wheeler,"sql, deep learning",0,PhD,Deep Learning Specialization,Data Scientist,Reject,118976,8,60,"['sql', 'deep learning']",0,1,0.5294117647058822,0.0,0.8,0.5352941176470588
985,986,Sean Jones,"react, sql, java",10,B.Sc,Deep Learning Specialization,Software Engineer,Hire,57933,3,100,"['react', 'sql', 'java']",1,1,1.0,1.0,0.30000000000000004,0.8250000000000001
986,987,Carolyn Little,"sql, deep learning, machine learning",1,MBA,None,Data Scientist,Hire,44099,8,65,"['sql', 'deep learning', 'machine learning']",1,0,0.588235294117647,0.1,0.8,0.43088235294117644
987,988,Anna Perez,"pytorch, tensorflow, nlp",2,M.Tech,Google ML,AI Researcher,Hire,76264,4,65,"['pytorch', 'tensorflow', 'nlp']",1,1,0.588235294117647,0.2,0.4,0.5058823529411764
988,989,Christina Ball,"python, nlp",5,B.Sc,Google ML,AI Researcher,Hire,54525,8,100,"['python', 'nlp']",1,1,1.0,0.5,0.8,0.8250000000000001
989,990,Tracy Jennings,"networking, cybersecurity, ethical hacking, linux",9,MBA,AWS Certified,Cybersecurity Analyst,Hire,45660,9,100,"['networking', 'cybersecurity', 'ethical hacking', 'linux']",1,1,1.0,0.9,0.9,0.95
990,991,Jennifer Martinez,"react, c++, java, sql",5,M.Tech,Google ML,Software Engineer,Hire,106646,4,100,"['react', 'c++', 'java', 'sql']",1,1,1.0,0.5,0.4,0.725
991,992,Jacob Davis,"networking, ethical hacking, linux, cybersecurity",3,PhD,Google ML,Cybersecurity Analyst,Hire,115708,9,100,"['networking', 'ethical hacking', 'linux', 'cybersecurity']",1,1,1.0,0.30000000000000004,0.9,0.8
992,993,Michael Dodson,"react, sql",10,PhD,Deep Learning Specialization,Software Engineer,Hire,50166,10,100,"['react', 'sql']",1,1,1.0,1.0,1.0,1.0
993,994,Tina Booth,"cybersecurity, ethical hacking, linux, networking",1,MBA,Deep Learning Specialization,Cybersecurity Analyst,Reject,60494,0,40,"['cybersecurity', 'ethical hacking', 'linux', 'networking']",0,1,0.29411764705882354,0.1,0.0,0.27794117647058825
994,995,Brian Hawkins,"react, java",4,PhD,Google ML,Software Engineer,Hire,51742,6,90,"['react', 'java']",1,1,0.8823529411764706,0.4,0.6000000000000001,0.7088235294117647
995,996,Brenda Williams,"cybersecurity, linux, ethical hacking",0,B.Sc,None,Cybersecurity Analyst,Reject,114364,9,60,"['cybersecurity', 'linux', 'ethical hacking']",0,0,0.5294117647058822,0.0,0.9,0.4102941176470588
996,997,Colleen Hicks,"deep learning, machine learning",0,MBA,Deep Learning Specialization,Data Scientist,Reject,103294,5,45,"['deep learning', 'machine learning']",0,1,0.35294117647058826,0.0,0.5,0.3985294117647059
997,998,Michelle Molina,"tensorflow, nlp",0,B.Tech,Google ML,AI Researcher,Hire,113855,9,65,"['tensorflow', 'nlp']",1,1,0.588235294117647,0.0,0.9,0.5808823529411764
998,999,Danielle Horn,"linux, networking, cybersecurity, ethical hacking",8,PhD,AWS Certified,Cybersecurity Analyst,Hire,83146,10,100,"['linux', 'networking', 'cybersecurity', 'ethical hacking']",1,1,1.0,0.8,1.0,0.9500000000000001
